id_projeto,desc_nome,situacao,organizacao_resp,valor_investimento_previsto,qtd_investimentos_previstos,somente_investimento_001,dt_inicial_prevista,dt_final_prevista,natureza_intervencao,especie_intervencao,sistema_resp,latitude_representativa_publica,longitude_representativa_publica,qtd_coordenadas_encontradas
63567.42-88,CONSTRUÇÃO DE UNIDADE DE ATENÇÃO ESPECIALIZADA EM SAÚDE,Em execução,FUNDO NACIONAL DE SAUDE,2208000.0,1,False,2025-09-01,2028-12-11,Obra,Construção,SISMOB,-27.10565426874291,-53.398092985153205,1
109311.42-43,CONSTRUÇÃO DE UNIDADE BÁSICA DE SAÚDE,Em execução,FUNDO NACIONAL DE SAUDE,836000.0,1,False,2019-10-01,2022-11-21,Obra,Construção,SISMOB,-26.41893769589471,-48.78768682479859,1
134835.42-30,Construção de Praça no Município de São Miguel D'Oeste/SC.,Cadastrada,MINISTERIO DA ECONOMIA,994152.18,1,False,2026-07-08,2029-07-08,Obra,Construção,Transferegov.br,-26.74112,-53.50126,4
61364.42-04,REFORMA DE UNIDADE BÁSICA DE SAÚDE,Concluída,FUNDO NACIONAL DE SAUDE,243412.0,1,False,2019-10-14,2022-12-07,Obra,Reforma,SISMOB,-28.60166,-49.337265,1
127533.42-93,Sedec - Recuperação de Infraestrutura afetada por desastre 59050.000918/2009-52,Cadastrada,MINISTÉRIO DA INTEGRAÇÃO E DO DESENVOLVIMENTO REGIONAL,268724.0,1,False,2009-06-05,2010-05-30,Obra,Recuperação,CIPI,-26.8363300225998,-48.87533,1
127924.42-31,Sedec - Recuperação de Infraestrutura afetada por desastre 59050.001342/2011-65,Cadastrada,MINISTÉRIO DA INTEGRAÇÃO E DO DESENVOLVIMENTO REGIONAL,10633.95,1,False,2012-01-23,2019-01-05,Obra,Recuperação,CIPI,-26.9978300228751,-51.16412,1
46020.42-40,CONSTRUÇÃO DE 20 UNIDADES HABITACIONAIS,Cadastrada,MINISTERIO DA ECONOMIA,2730000.0,1,False,2025-05-28,2028-05-28,Obra,Construção,Transferegov.br,-26.58218,-50.25191,1
14274.42-90,Pavimentação da rua Expedicionario João Liebel Sobrinho,Inacabada,MINISTERIO DA ECONOMIA,247389.43,1,False,2021-12-30,2024-12-30,Obra,Construção,Transferegov.br,-26.13739,-49.82852,1
100347.42-21,IMPLANTACAO DO SISTEMA DE DRENAGEM NOS BAIRROS DO MUNICIPIO EM ITAPEMA  SC,Concluída,MINISTÉRIO DAS CIDADES,41362155.03,1,False,2011-11-03,2025-10-01,Obra,Construção,SIMEC-MCID,-27.09593,-48.61739,1
40952.42-04,"Abramo, Adela, Lina e Verena",Concluída,MINISTERIO DA ECONOMIA,3000095.22,1,False,2019-12-09,2024-09-04,Obra,Construção,Transferegov.br,-26.45115,-49.1239,1
41542.42-33,TRECHO 04 - LAGOA DO SUL,Em execução,MINISTERIO DA ECONOMIA,797241.08,1,False,2019-12-31,2026-06-29,Obra,Recuperação,Transferegov.br,-26.18101,-50.27215,2
43897.42-04,Solário da UTI Neonatal,Cadastrada,EMPRESA BRASILEIRA DE SERVICOS HOSPITALARES - EBSERH,493000.0,1,False,2025-03-01,2025-11-01,Obra,Construção,CIPI,-27.5973900238975,-48.5182,1
109900.42-25,Construção do Centro de Eventos - Etapa III no município de Nova Trento/SC.,Concluída,MINISTERIO DA ECONOMIA,1133089.07,1,False,2018-10-30,2022-09-30,Obra,Construção,CIPI,,,0
73783.42-23,PAC 2 - CRECHE/PRÉ-ESCOLA 001,Concluída,FUNDO NACIONAL DE DESENVOLVIMENTO DA EDUCAÇÃO,0.01,1,True,2012-07-18,2015-12-27,Obra,Reforma,SIMEC-FNDE,-27.59667,-48.54944,1
74505.42-60,PAC 2 - Construção de Quadra Escolar Coberta 001,Concluída,FUNDO NACIONAL DE DESENVOLVIMENTO DA EDUCAÇÃO,0.01,1,True,2012-10-29,2015-04-23,Obra,Reforma,SIMEC-FNDE,-27.59667,-48.54944,1
35755.31-62,Sedec - Recuperação de Infraestrutura afetada por desastre 59053.001663/2018-14,Cadastrada,MINISTÉRIO DA INTEGRAÇÃO E DO DESENVOLVIMENTO REGIONAL,248479.84,1,False,2018-11-26,2019-11-25,Obra,Recuperação,CIPI,-26.9183700227396,-48.96771,1
109702.42-91,Construção de Mirante no município de Gaspar/SC.,Concluída,MINISTERIO DA ECONOMIA,701777.77,1,False,2018-06-25,2022-04-30,Obra,Construção,CIPI,,,0
44998.31-38,Sedec - Recuperação de Infraestrutura afetada por desastre 59053.009813/2023-97,Cadastrada,MINISTÉRIO DA INTEGRAÇÃO E DO DESENVOLVIMENTO REGIONAL,652756.8,1,False,2023-12-27,2024-12-26,Obra,Recuperação,CIPI,-26.9594400228096,-49.37833,1
111232.42-38,Sedec - Recuperação de Infraestrutura afetada por desastre SEI  59204.002475/2016-62,Cadastrada,MINISTÉRIO DA INTEGRAÇÃO E DO DESENVOLVIMENTO REGIONAL,322500.0,1,False,2017-08-03,2018-08-02,Obra,Recuperação,CIPI,-27.9160500244406,-49.05923,1
83982.42-03,Cobertura Quadra EM Avelino Marcante - Joinville - SC,Concluída,FUNDO NACIONAL DE DESENVOLVIMENTO DA EDUCAÇÃO,0.01,1,True,2018-08-03,2020-01-03,Obra,Reforma,SIMEC-FNDE,-27.59667,-48.54944,1
128221.42-22,Sedec - Recuperação de Infraestrutura afetada por desastre 59050.001342/2011-65,Cadastrada,MINISTÉRIO DA INTEGRAÇÃO E DO DESENVOLVIMENTO REGIONAL,1308415.65,1,False,2012-01-23,2019-01-05,Obra,Recuperação,CIPI,-27.6641100240112,-48.79222,1
37561.42-06,Obras de contenção de encostas no município de Jaraguá do Sul - SC,Cadastrada,MINISTERIO DA ECONOMIA,1716877.33,1,False,2024-07-03,2028-07-03,Obra,Construção,Transferegov.br,-26.4627,-49.11452,1
8299.42-34,Pavimentação asfáltica da Rua Rainoldo Machado da Silva - Trecho 2,Concluída,MINISTERIO DA ECONOMIA,574989.71,1,False,2020-12-30,2023-05-31,Obra,Construção,Transferegov.br,-27.21482,-50.07506,1
135893.42-46,Reforma de edificação de uso público para implantação de Centro de Apoio ao Turista no Município de Mondaí/SC,Cadastrada,MINISTERIO DA ECONOMIA,391000.5,1,False,2026-07-14,2029-07-14,Obra,Reforma,Transferegov.br,-27.08907,-53.379,1
114397.42-75,Sedec - Recuperação de Infraestrutura afetada por desastre SEI 59053.021253/2025-19,Cadastrada,MINISTÉRIO DA INTEGRAÇÃO E DO DESENVOLVIMENTO REGIONAL,890727.3,1,False,2025-07-22,2026-07-22,Obra,Recuperação,CIPI,-28.9336100261679,-49.87194,1
106360.42-55,2025 IFSC LGS - CONSTRUÇÃO DO REFEITÓRIO DO CÂMPUS LAGES,Em execução,"INSTITUTO FEDERAL DE EDUCAÇÃO, CIÊNCIA E TECNOLOGIA DE SANTA CATARINA",1310943.12,1,False,2026-02-02,2026-04-30,Obra,Construção,CIPI,-27.8050777354141,-50.3377456347196,1
28086.42-30,Construção e melhorias de banheiros residenciais e esgotamento sanitário,Cadastrada,MINISTERIO DA ECONOMIA,481586.0,1,False,2023-11-21,2026-11-21,Obra,Reforma,Transferegov.br,-26.47224,-51.15553,6
79851.42-91,Imóvel Urbano - Santa Rosa do Sul - SC,Concluída,FUNDO NACIONAL DE DESENVOLVIMENTO DA EDUCAÇÃO,0.01,1,True,2014-07-03,2016-12-28,Obra,Reforma,SIMEC-FNDE,-27.59667,-48.54944,1
33627.42-27,CR 909450/2020 - CONSTRUÇÃO DE OBRAS DE ARTE ESPECIAIS DE INTERESSE TURÍSTICO NO MUNICÍPIO DE ALTO BELA VISTA-SC.,Em execução,MINISTERIO DA ECONOMIA,14038080.13,1,False,2020-12-31,2026-12-31,Obra,Construção,Transferegov.br,-27.45696,-51.88944,1
29583.42-11,Pavimentação da Rua Leopoldo Otto Wufff,Em execução,MINISTERIO DA ECONOMIA,1000000.0,1,False,2023-12-27,2026-12-27,Obra,Construção,Transferegov.br,-26.42736,-49.24087,2
83915.42-21,Pac 2 Construção de Prédio Escolar Ensino Fundamental - Tangará - SC,Concluída,FUNDO NACIONAL DE DESENVOLVIMENTO DA EDUCAÇÃO,0.01,1,True,2014-11-11,2020-01-27,Obra,Reforma,SIMEC-FNDE,-27.59667,-48.54944,1
111119.42-86,Sedec - Recuperação de Infraestrutura afetada por desastre 59050.001117/2013-91,Cadastrada,MINISTÉRIO DA INTEGRAÇÃO E DO DESENVOLVIMENTO REGIONAL,68412.0,1,False,2014-08-28,2018-08-16,Obra,Recuperação,CIPI,-27.057610022977,-49.70232,1
70854.42-19,AMPLIAÇÃO DE UNIDADE BÁSICA DE SAÚDE,Cadastrada,FUNDO NACIONAL DE SAUDE,399960.0,1,False,2026-04-17,2029-07-11,Obra,Ampliação,SISMOB,-26.75823,-48.68545,1
57377.42-35,CONSTRUÇÃO DE UNIDADE BÁSICA DE SAÚDE,Em execução,FUNDO NACIONAL DE SAUDE,2783622.0,1,False,2026-04-14,2028-05-06,Obra,Construção,SISMOB,-27.07924,-48.99003,1
22052.42-39,Construção de Ginásio de Esportes,Cadastrada,MINISTERIO DA ECONOMIA,8000000.0,1,False,2023-05-16,2024-12-31,Obra,Construção,Transferegov.br,-26.72931,-52.73035,1
22572.42-24,ESTRUTURAÇÃO DA REDE DE SERVIÇOS DO SISTEMA ÚNICO DE ASSISTÊNCIA SOCIAL - SUAS - CONSTRUÇÃO DE CENTRO DE CONVIVÊNCIA - CC,Em execução,MINISTERIO DA ECONOMIA,495084.0,1,False,2023-06-22,2027-03-22,Obra,Construção,Transferegov.br,-26.35401,-49.91151,1
132957.42-55,Modernização do Complexo Esportivo do Município de Monte Castelo/SC.,Cadastrada,MINISTERIO DA ECONOMIA,391000.0,1,False,2026-08-12,2029-08-12,Obra,Construção,Transferegov.br,-26.45463,-50.23842,1
32948.42-43,Saneamento integrado: Drenagem e Pavimentação de vias no município Videira-SC,Cadastrada,MINISTERIO DA ECONOMIA,4000000.0,1,False,2023-12-31,2026-12-31,Obra,Construção,Transferegov.br,-27.00533,-51.15187,1
115206.42-43,"Pavimentação Asfáltica e Drenagem da Rua Independência, Centro -norte,Schroeder/SC.",Concluída,MINISTERIO DA ECONOMIA,238990.0,1,False,2019-12-19,2022-12-19,Obra,Construção,CIPI,,,0
43119.42-01,Escola de Ensino Fundamental em Tempo Integral,Cadastrada,MINISTERIO DA ECONOMIA,12119863.2,1,False,2024-09-27,2029-09-27,Obra,Construção,Transferegov.br,-27.49598,-48.67832,1
31730.42-10,Qualificação viária no Perímetro Urbano,Concluída,MINISTERIO DA ECONOMIA,583841.41,1,False,2023-12-30,2026-12-30,Obra,Construção,Transferegov.br,-27.64079,-48.67885,1
86069.42-57,Escola EMEF Maria Terezinha - Pinhalzinho - SC,Concluída,FUNDO NACIONAL DE DESENVOLVIMENTO DA EDUCAÇÃO,0.01,1,True,2015-05-05,2018-12-16,Obra,Reforma,SIMEC-FNDE,-27.59667,-48.54944,1
127750.42-94,Sedec - Recuperação de Infraestrutura afetada por desastre 59050.001452/2011-27,Cadastrada,MINISTÉRIO DA INTEGRAÇÃO E DO DESENVOLVIMENTO REGIONAL,119331.31,1,False,2011-10-19,2019-03-31,Obra,Recuperação,CIPI,-27.1618000231546,-49.5585,1
32341.42-20,PAVIMENTAÇÃO ASFÁLTICA DE RUAS NO MUNICÍPIO DE CURITIBANOS,Em execução,MINISTERIO DA ECONOMIA,481586.0,1,False,2023-12-31,2026-12-31,Obra,Construção,Transferegov.br,-27.287,-50.5824,1
134547.42-96,Intervenções de Qualificação Viária no Perímetro Urbano do Município,Cadastrada,MINISTERIO DA ECONOMIA,400000.0,1,False,2026-07-27,2029-07-27,Obra,Construção,Transferegov.br,-28.96329,-49.39075,2
111332.42-05,Sedec - Recuperação de Infraestrutura afetada por desastre 59050.000961/2013-02,Cadastrada,MINISTÉRIO DA INTEGRAÇÃO E DO DESENVOLVIMENTO REGIONAL,65856.81,1,False,2014-03-05,2017-05-31,Obra,Recuperação,CIPI,-29.1092000264643,-49.63427,1
75429.42-11,701607/11 - EE Urbano - Padrão Estadual - Bairro Passo dos Fortes - Chapecó/SC,Concluída,FUNDO NACIONAL DE DESENVOLVIMENTO DA EDUCAÇÃO,591971.51,1,False,2014-06-18,2018-08-10,Obra,Reforma,SIMEC-FNDE,-27.59667,-48.54944,1
92959.29-78,Sedec - Execução de obras e serviços em áreas de risco de desastres com caráter preventivo que visem evitar ou reduzir os danos decorrentes de possíveis desastres 59204.008900/2017-16,Cadastrada,MINISTÉRIO DA INTEGRAÇÃO E DO DESENVOLVIMENTO REGIONAL,585437.23,1,False,2018-11-06,2019-11-05,Obra,Recuperação,CIPI,-26.5317900220812,-48.83175,1
133379.42-43,Construção de Portal no Município de Porto Belo/SC,Cadastrada,MINISTERIO DA ECONOMIA,390264.0,1,False,2026-07-30,2028-07-31,Obra,Construção,Transferegov.br,-27.20922,-48.60533,1
5916.42-60,"Execução de Obras de Restauração do Moinho Kollross, em Itaiópolis/SC.",Cadastrada,INSTITUTO DO PATRIMONIO HIST. E ART. NACIONAL,462809.2,1,False,2021-09-08,2023-01-01,Obra,Recuperação,CIPI,,,0
24631.42-55,Implantação de obra de recapeamento asfáltico em vias do perímetro urbano do município de Dionísio Cerqueira/SC.,Concluída,MINISTERIO DA ECONOMIA,666550.78,1,False,2023-08-24,2026-08-24,Obra,Construção,Transferegov.br,-26.26188,-53.62315,1
40795.42-86,"Construção do Centro de Educação Infantil Eugênio Gudim, município de Joinville/SC  FNDE  Creche Tipo 1",Cadastrada,MINISTERIO DA ECONOMIA,5867058.0,1,False,2024-08-29,2029-08-29,Obra,Construção,Transferegov.br,-26.28958,-48.92353,1
111493.42-36,Sedec - Recuperação de Infraestrutura afetada por desastre SEI  59050.000474/2015-01,Cadastrada,MINISTÉRIO DA INTEGRAÇÃO E DO DESENVOLVIMENTO REGIONAL,42413.0,1,False,2015-06-19,2016-03-14,Obra,Recuperação,CIPI,-26.8661100226505,-52.41583,1
44311.42-96,Sedec - Recuperação de Infraestrutura afetada por desastre 59053.013991/2024-01,Cadastrada,MINISTÉRIO DA INTEGRAÇÃO E DO DESENVOLVIMENTO REGIONAL,4230514.57,1,False,2024-06-11,2026-12-31,Obra,Recuperação,CIPI,-27.2550000233136,-49.65416,1
127794.42-91,Sedec - Recuperação de Infraestrutura afetada por desastre 59050.001342/2011-65,Cadastrada,MINISTÉRIO DA INTEGRAÇÃO E DO DESENVOLVIMENTO REGIONAL,173554.02,1,False,2012-01-23,2019-01-05,Obra,Recuperação,CIPI,-27.7735000241977,-49.7472,1
74745.42-66,PAC 2 - Cobertura de Quadra Escolar 058,Concluída,FUNDO NACIONAL DE DESENVOLVIMENTO DA EDUCAÇÃO,0.01,1,True,2014-12-18,2018-12-10,Obra,Reforma,SIMEC-FNDE,-27.59667,-48.54944,1
46846.42-89,Vila Água Verde 1,Em execução,MINISTERIO DA ECONOMIA,3357650.0,1,False,2025-05-06,2028-05-06,Obra,Construção,Transferegov.br,-26.09208,-49.24892,1
128029.42-61,Sedec - Recuperação de Infraestrutura afetada por desastre 59050.001342/2011-65,Cadastrada,MINISTÉRIO DA INTEGRAÇÃO E DO DESENVOLVIMENTO REGIONAL,224663.28,1,False,2012-01-23,2019-01-05,Obra,Recuperação,CIPI,-26.9341200227665,-51.10457,1
79874.42-85,PAC 2 - Construção de Quadra Escolar Coberta 001/2013 - Rio dos Cedros - SC,Concluída,FUNDO NACIONAL DE DESENVOLVIMENTO DA EDUCAÇÃO,0.01,1,True,2014-10-28,2016-07-31,Obra,Reforma,SIMEC-FNDE,-27.59667,-48.54944,1
131546.42-26,"Ampliação do pavilhão de eventos do Parque do Morango, no Município de Rancho Queimado/SC",Cadastrada,MINISTERIO DA ECONOMIA,390254.26,1,False,2026-06-30,2029-06-29,Obra,Ampliação,Transferegov.br,-27.64231,-49.11489,1
100321.42-46,AMPLIACAO DO SISTEMA DE ESGOTAMENTO SANITARIO NO MUNICIPIO  DE ARARANGUA,Concluída,MINISTÉRIO DAS CIDADES,5462117.48,1,False,2010-08-17,2016-12-16,Obra,Construção,SIMEC-MCID,-28.93575,-49.48096,1
84777.42-50,Escola municipal Alberto Speck - Itapoá - SC,Concluída,FUNDO NACIONAL DE DESENVOLVIMENTO DA EDUCAÇÃO,0.01,1,True,2019-12-05,2021-05-05,Obra,Reforma,SIMEC-FNDE,-27.59667,-48.54944,1
67333.42-50,657751 - Esc. Educ. Infantil - Tipo B - LEBON REGIS/SC,Concluída,FUNDO NACIONAL DE DESENVOLVIMENTO DA EDUCAÇÃO,12769.39,1,False,2010-07-14,2011-12-31,Obra,Reforma,SIMEC-FNDE,-27.59667,-48.54944,1
75428.42-65,701607/11 - EE Urbano - Padrão Estadual - Bairro Centro - Arquari/SC,Concluída,FUNDO NACIONAL DE DESENVOLVIMENTO DA EDUCAÇÃO,591971.51,1,False,2014-06-09,2019-03-21,Obra,Reforma,SIMEC-FNDE,-27.59667,-48.54944,1
111449.42-37,Sedec - Execução de obras e serviços em áreas de risco de desastres com caráter preventivo que visem evitar ou reduzir os danos decorrentes de possíveis desastres 59204.007075/2017-24,Cadastrada,MINISTÉRIO DA INTEGRAÇÃO E DO DESENVOLVIMENTO REGIONAL,105261.06,1,False,2018-07-06,2019-07-05,Obra,Construção,CIPI,-27.4954500237237,-50.16239,1
127500.42-98,Sedec - Execução de obras e serviços em áreas de risco de desastres com caráter preventivo que visem evitar ou reduzir os danos decorrentes de possíveis desastres 59000.000652/2000-03,Cadastrada,MINISTÉRIO DA INTEGRAÇÃO E DO DESENVOLVIMENTO REGIONAL,10292.0,1,False,2000-11-16,2004-05-23,Obra,Construção,CIPI,-26.8606000226411,-52.7277,1
118454.42-73,Intervenção de qualificação viária no perímetro urbano do município de Laguna/SC,Em execução,MINISTERIO DA ECONOMIA,248808.33,1,False,2021-09-08,2025-12-31,Obra,Construção,CIPI,,,0
24964.42-20,Pavimentação de Estrada Vicinal,Concluída,MINISTERIO DA ECONOMIA,431794.16,1,False,2023-08-31,2026-08-31,Obra,Recuperação,Transferegov.br,-28.23431,-49.24398,1
11274.42-43,Drenagem e Pavimentação da Rua Alfredo Nicolau da Silva no município de Gaspar/SC - trecho 01,Concluída,MINISTERIO DA ECONOMIA,318462.2,1,False,2020-12-29,2023-08-31,Obra,Construção,Transferegov.br,-26.90386,-48.88469,1
111264.42-98,Sedec - Recuperação de Infraestrutura afetada por desastre SEI  59502.000083/2016-02,Cadastrada,MINISTÉRIO DA INTEGRAÇÃO E DO DESENVOLVIMENTO REGIONAL,293756.59,1,False,2017-05-22,2018-05-21,Obra,Recuperação,CIPI,-27.1494400231336,-48.50472,1
57386.42-46,CONSTRUÇÃO DE UNIDADE BÁSICA DE SAÚDE,Em execução,FUNDO NACIONAL DE SAUDE,2026110.0,1,False,2025-04-14,2028-05-21,Obra,Construção,SISMOB,-28.360400713999166,-48.74814972281457,1
116530.42-00,"Pavimentação em lajotas hexagonais de concreto, drenagem pluvial, sinalização viária e passeios públicos em ruas do perímetro urbano do Município de Presidente Nereu-SC",Concluída,MINISTERIO DA ECONOMIA,301711.7,1,False,2019-12-27,2022-12-27,Obra,Construção,CIPI,,,0
111193.42-44,Sedec - Recuperação de Infraestrutura afetada por desastre 59510.000016/2015-68,Cadastrada,MINISTÉRIO DA INTEGRAÇÃO E DO DESENVOLVIMENTO REGIONAL,2180887.01,1,False,2016-11-09,2018-05-07,Obra,Recuperação,CIPI,-28.1965800249181,-49.21129,1
23895.42-11,Pavimentação asfáltica da Rua  Priamo Amaral  Trecho I,Concluída,MINISTERIO DA ECONOMIA,3458000.0,1,False,2021-12-16,2025-12-16,Obra,Construção,Transferegov.br,-27.07318,-52.65556,1
109520.42-89,"APOIO A PROJETO DE INFRAESTRUTURA TURÍSTICA - Revitalização da Antiga Estação Ferroviária e construção de Praça em Ipomeia,município de Rio das Antas/SC.",Cancelada,MINISTERIO DA ECONOMIA,231000.0,1,False,2018-10-19,2022-12-31,Obra,Construção,CIPI,,,0
71687.42-02,lote 7-8-9 quadra 46,Concluída,FUNDO NACIONAL DE DESENVOLVIMENTO DA EDUCAÇÃO,0.01,1,True,2011-08-01,2012-07-26,Obra,Reforma,SIMEC-FNDE,-27.59667,-48.54944,1
13181.42-31,Pavimentação Av. das Rosas,Cadastrada,MINISTERIO DA ECONOMIA,349185.2,1,False,2022-08-29,2024-01-31,Obra,Construção,Transferegov.br,-26.27262,-48.6456,1
92279.42-24,2678214627N820042,Concluída,DEPARTAMENTO NACIONAL DE INFRAESTRUTURA DE TRANSPORTES,126674848.2,1,False,2009-09-22,2014-12-01,Obra,Construção,SUPRA,-27.5969,-48.5495,1
114582.42-16,Sedec - Recuperação de Infraestrutura afetada por desastre SEI 59053.001563/2018-80,Cadastrada,MINISTÉRIO DA INTEGRAÇÃO E DO DESENVOLVIMENTO REGIONAL,895344.0,1,False,2019-06-26,2021-09-17,Obra,Recuperação,CIPI,-26.9772200228399,-49.09889,1
80472.42-38,PAC 2 - Cobertura de Quadra Escolar 001/2013 - Imbituba - SC,Cadastrada,FUNDO NACIONAL DE DESENVOLVIMENTO DA EDUCAÇÃO,0.01,1,True,2015-08-27,2016-04-30,Obra,Reforma,SIMEC-FNDE,-27.59667,-48.54944,1
87006.42-93,MUNICÍPIO DE LAJEADO GRANDE - TERRENO PARA PROINFANCIA - Lajeado Grande - SC,Concluída,FUNDO NACIONAL DE DESENVOLVIMENTO DA EDUCAÇÃO,0.01,1,True,2020-07-06,2025-12-30,Obra,Reforma,SIMEC-FNDE,-27.59667,-48.54944,1
50870.42-48,"OBRA DE INSTALAÇÃO DE USINA FOTOVOLTAICA SOBRE ESTRUTURA TIPO CARPORT, NO ESTACIONAMENTO DA REITORIA DO IFSC",Cadastrada,"INSTITUTO FEDERAL DE EDUCAÇÃO, CIÊNCIA E TECNOLOGIA DE SANTA CATARINA",501023.48,1,False,2025-02-01,2025-06-30,Obra,Construção,CIPI,-27.600620023903,-48.57318,1
73925.42-09,PAC 2 - CRECHE/PRÉ-ESCOLA MCMV 001,Concluída,FUNDO NACIONAL DE DESENVOLVIMENTO DA EDUCAÇÃO,0.01,1,True,2014-09-05,2016-10-31,Obra,Reforma,SIMEC-FNDE,-27.59667,-48.54944,1
111254.42-31,Sedec - Recuperação de Infraestrutura afetada por desastre SEI  59050.001137/2014-42,Cadastrada,MINISTÉRIO DA INTEGRAÇÃO E DO DESENVOLVIMENTO REGIONAL,490000.0,1,False,2015-08-13,2016-12-23,Obra,Recuperação,CIPI,-26.6780500223302,-50.56722,1
84028.42-83,PAC 2 - Construção de Quadra Escolar Coberta 001/2013 - Passos Maia - SC,Concluída,FUNDO NACIONAL DE DESENVOLVIMENTO DA EDUCAÇÃO,0.01,1,True,2014-06-30,2016-06-30,Obra,Reforma,SIMEC-FNDE,-27.59667,-48.54944,1
100307.42-06,OBRAS DE INFRAESTRUTURA PRODUCAO DE 15 UH PELO OGU MELHORIA DE 02 UH 01 CRAS E RECUPERACAO DE AREA DEGRADADA,Concluída,MINISTÉRIO DAS CIDADES,2384184.08,1,False,2013-07-19,2024-12-31,Obra,Construção,SIMEC-MCID,-28.70708,-49.30082,1
105122.42-28,Obras de Contenção de Encostas em Setores de Risco no Município de Florianópolis/SC,Cadastrada,MINISTERIO DA ECONOMIA,17765302.51,1,False,2025-12-12,2029-12-12,Obra,Construção,Transferegov.br,-27.59856,-48.53332,7
74251.42-47,Cobertura Quadra EM Paul Harris,Concluída,FUNDO NACIONAL DE DESENVOLVIMENTO DA EDUCAÇÃO,0.01,1,True,2014-01-30,2014-12-30,Obra,Reforma,SIMEC-FNDE,-27.59667,-48.54944,1
128077.42-42,Sedec - Recuperação de Infraestrutura afetada por desastre 59050.001342/2011-65,Cadastrada,MINISTÉRIO DA INTEGRAÇÃO E DO DESENVOLVIMENTO REGIONAL,9344.15,1,False,2012-01-23,2019-01-05,Obra,Recuperação,CIPI,-27.8856000243887,-49.72748,1
68380.42-97,830173 - Escola de Educação Infantil - Dionisio Cerqueira/SC,Concluída,FUNDO NACIONAL DE DESENVOLVIMENTO DA EDUCAÇÃO,10519.14,1,False,2009-08-21,2011-11-28,Obra,Reforma,SIMEC-FNDE,-27.59667,-48.54944,1
43034.42-86,Pavimentação de Ruas no Município de Nova Trento/SC,Cancelada,MINISTERIO DA ECONOMIA,430000.0,1,False,2024-12-19,2027-12-19,Obra,Construção,Transferegov.br,-27.31104,-48.95283,2
127914.42-85,Sedec - Recuperação de Infraestrutura afetada por desastre 59050.001473/2011-42,Cadastrada,MINISTÉRIO DA INTEGRAÇÃO E DO DESENVOLVIMENTO REGIONAL,336000.0,1,False,2012-02-01,2014-08-07,Obra,Recuperação,CIPI,-27.0683000229952,-50.2646,1
100921.42-20,AQUISICAO E/OU PRODUCAO DE LOTES URBANIZADOS,Cadastrada,MINISTÉRIO DAS CIDADES,277850.0,1,False,2000-10-31,2002-01-28,Obra,Construção,SIMEC-MCID,-26.25532,-49.51729,1
114402.42-18,Sedec - Recuperação de Infraestrutura afetada por desastre SEI 59053.002648/2019-66,Cadastrada,MINISTÉRIO DA INTEGRAÇÃO E DO DESENVOLVIMENTO REGIONAL,129337.24,1,False,2019-08-13,2020-10-10,Obra,Recuperação,CIPI,-26.4933300220158,-49.00222,1
129932.42-43,Pavimentação de Estradas Vicinais - Rua Manoel Felícia da Silva - Bairro Araça,Cadastrada,MINISTERIO DA ECONOMIA,385000.0,1,False,2026-05-12,2029-05-12,Obra,Construção,Transferegov.br,-29.0184,-49.75811,1
74715.42-74,PAC 2 - Cobertura de Quadra Escolar 057,Concluída,FUNDO NACIONAL DE DESENVOLVIMENTO DA EDUCAÇÃO,0.01,1,True,2014-12-18,2018-12-09,Obra,Reforma,SIMEC-FNDE,-27.59667,-48.54944,1
74709.42-22,PAC 2 - Cobertura de Quadra Escolar 067,Concluída,FUNDO NACIONAL DE DESENVOLVIMENTO DA EDUCAÇÃO,0.01,1,True,2014-12-18,2018-05-27,Obra,Reforma,SIMEC-FNDE,-27.59667,-48.54944,1
